academics,academicRelated,jobs,jobRelated,organizations,isGeneralMatch,personId,personName,personDescription,companyName,personTitle
,0,法务,1,"[""法务部""]",,"""5f662b40ade9005a1ee29c10""",孙武,"孙武,中国国籍,无境外长期居留权,男,1969年6月生,大专学历。2010年9月至2016年3月任成都兴城投资集团有限公司审计部业务主管;2016年3月至2018年1月任成都兴城投资集团有限公司审计部高级主管;2018年1月至2019年3月任成都兴城投资集团有限公司审计法务部副主任(期间:2016年11月至2019年3月兼任成都兴城资本管理有限责任公司监事;2017年1月至2019年3月兼任成都东景燃气有限责任公司监事;2017年12月至2019年3月兼任成都医疗健康投资集团有限公司监事;2018年6月至2019年3月兼任四川省紫坪铺水库环境治理有限公司监事、监事会主席)。",红日药业,董事
,0,法务,1,[],,"""5f662b41ade9005a1ee29cc4""",李春旭,"李春旭,中国国籍,无境外居留权,女,1970年2月生,研究生,曾任中国银行天津市分行金融市场部/公司金融部副总经理,现任天津红日药业股份有限公司行政负责人,分管行政、内审监察、法务工作。",红日药业,副总经理
法律硕士,1,律师,4,"[""律师事务所""]",,"""5f662bb4ade9005a1ee2ad06""",肖攀,"肖攀先生,1987年出生,中国国籍,汉族,法律硕士,曾任汉武投资有限公司投资经理、北京市康达律师事务所律师,2017年01月至今任北京市京师律师事务所律师。",金龙机电,独立董事
,0,法务,1,[],,"""5f662cdcade9005a1ee2cf05""",王荣,"王荣,女,中国国籍,1972年生,无境外永久居住权,大专学历,曾供职于深圳市万科附属企业富兰克林公司、深圳市广厦房地产交易评估有限公司、深圳市朗科科技股份有限公司(王荣女士于2002年加盟深圳市朗科科技股份有限公司,担任知识产权及法务中心助理)。王荣女士与深圳市朗科科技股份有限公司的劳动合同于2011年7月30日到期,到期后公司未再与王荣女士续签劳动合同。王荣女士自2011年1月起担任深圳市朗科科技股份有限公司董事。",朗科科技,董事
,0,律师,1,"[""律师事务所"",""检察院""]",,"""5f662cddade9005a1ee2cf6b""",于雅娜,"于雅娜女士,中国国籍,无境外永久居留权,本科学历,清华大学工商管理硕士在读。2012年就职于北京盈科律师事务所担任高级合伙人助理,2013年至2015年5月就职于最高人民检察院国家检察官学院,2015年6月至2020年7月就职于北京秋实农业股份有限公司担任董事、副总经理、董事会秘书。于雅娜女士于2016年6月取得深圳证券交易所上市公司董事会秘书资格证书,并于2019年参加深圳证券交易所董事会秘书后续培训,获得董事会秘书后续培训证书。",朗科科技,"董事会秘书,副总经理"
,0,律师,1,"[""律师事务所""]",,"""5f662d32ade9005a1ee2db5c""",戴昌久,"戴昌久先生:1962年12月出生,中国国籍,无境外永久居留权,毕业于西南政法大学,硕士研究生学历。2009年至今,任北京市昌久律师事务所主任;2018年9月至今,任芜湖扬子农村商业银行股份有限公司独立董事;2019年4月至今,任深圳天源迪科信息技术股份有限公司独立董事;2019年4月至今,任北京天智航医疗科技股份有限公司独立董事。",天源迪科,独立董事
,0,律师,2,"[""律师事务所""]",,"""5f662d2bade9005a1ee2d8ad""",徐彬,"徐彬,男,硕士,中国国籍,无境外居留权。最近五年来一直在北京市首信律师事务所担任主任律师。2015年5月15日至今,在北京华力创通科技股份有限公司担任独立董事职务。",华力创通,独立董事
,0,律师,8,"[""律师事务所""]",,"""5f662eb1ade9005a1ee3023a""",黄永洪,"黄永洪先生,中国国籍,1973年生,无永久境外居留权,2004年毕业于中国香港理工大学工商管理专业,硕士研究生学历。1995年7月至1997年6月担任珠海市香洲律师事务所助理律师;1997年7月至2000年3月担任珠海市南屏镇司法所所长;2000年4月至2001年6月担任广东润景律师事务所专职律师;2001年7月至2004年9月担任广东海鸥律师事务所专职律师;2004年10月至今担任广东星石海律师事务所专职律师;曾任中国香港大中华科技股份有限公司监事、珠海横琴巨龙资本管理股份有限公司监事会主席、杭州健培科技有限公司监事会主席、浙江健培联云医疗科技有限公司董事兼总经理、浙江健培慧康医疗科技股份有限公司监事、湖南省巨龙投资顾问有限公司监事;珠海儿童保护协会副会长;珠海巨龙汇智资产管理企业(有限合伙)执行事务合伙人、珠海横琴运筹财富管理有限公司执行董事。2015年4月至今担任光库科技独立董事。",世纪鼎利,独立董事
,0,,0,[],1,"""5f662ebaade9005a1ee3037c""",郑文全,"郑文全先生,中国国籍,无境外永久居留权,男,汉族,1979年6月出生,福建漳平人,经济师;北京工商大学会计学院注册会计师(专门化)专业毕业,管理学学士学位,中国人民大学商学院工商管理(财务管理)专业硕士研究生毕业,管理学硕士学位;历任北京利力新技术开发公司主管会计,华为集团总部管理培训生、华为刚果金子公司项目财务经理、华为乌干达子公司系统部财务经理、华为马拉维子公司国家财务经理(财务负责人、国家CFO)、华为毛里求斯财务共享中心总账业务部储备干部,华丹(厦门)服饰有限公司法定代表人,深圳传音控股有限公司西非大区财务经理(财务负责人),华夏幸福基业股份有限公司〔600340.SH〕财务共享服务中心副总经理,中梁控股集团〔2772.HK〕集团财务管理中心财务共享常务副总经理等职;曾获任正非总裁嘉奖令、CFO孟晚舟全球通报表扬奖及多次各类项目奖。郑文全先生现任厦门三五互联科技股份有限公司财务总监。",三五互联,财务总监
法学,1,"法律顾问,律师",3,"[""法院"",""律师事务所""]",,"""5f662ebdade9005a1ee303f9""",李军,"李军:男,1966年9月出生,中国国籍,1988年毕业于中国南开大学法律系,毕业后从事法院审判工作,具有多年案件审判工作经验。主要从事经济合同、房地产与建筑工程、公司法律顾问等非诉讼、诉讼、仲裁法律事务,有较扎实的法学理论功底及丰富的实践办案经验,长期担任深圳电视台“第一现场”、“非常财经观察”及“法观天下”等栏目的特邀评论员。现任北京海润天睿(深圳)律师事务所律师、南开大学深圳研究院和西安交通大学深圳研究院客座教授。现任深圳中青宝互动网络股份有限公司独立董事。",中青宝,独立董事
"法学,法律硕士",2,律师,1,"[""法院"",""律师事务所""]",,"""5f662ec3ade9005a1ee30572""",陈容华,"陈容华女士,生于1981年11月,中国国籍,先后毕业于华中科技大学、武汉大学、中国人民大学,获得管理学学士、法学学士、法律硕士学位。曾就职于广州海事法院、广东莱特律师事务所、珠海格力金融投资管理有限公司等单位。2020年2月至今任珠海欧比特宇航科技股份有限公司副总经理。现任珠海欧比特宇航科技股份有限公司董事、副总经理。",欧比特,副总经理
法学,1,,0,[],,"""5f662f9cade9005a1ee31d30""",吴志攀,"吴志攀先生,1956年生,中国国籍,法学博士学位。曾任中国石油天然气集团有限公司、中国国际航空股份有限公司、中国民生银行、河南中孚实业股份有限公司独立董事;1988年至今就职于北京大学,现任北京大学教授。",蓝色光标,独立董事
"法学院,法学",7,律师,1,"[""律师事务所"",""法学会""]",,"""5f662f9cade9005a1ee31d59""",朱芸阳,"朱芸阳女士,1981年出生,中国国籍,中共党员,博士学位,现任中央民族大学法学院副教授,北京清律律师事务所顾问,担任中国法学会商法学研究会理事、中国法学会证券法研究会理事、中国法学会婚姻法学研究会理事。2010-2011年哈佛大学法学院东亚法律研究中心访问学者。2006年至2009年任职于中国中化集团公司石油中心。现任北京蓝色光标数据科技股份有限公司监事。",蓝色光标,监事
,0,律师,3,"[""律师事务所""]",,"""5f662fb1ade9005a1ee32092""",李源,"李源,男,中国国籍,无境外永久居留权。1974年生,研究生学历。1997年7月至2008年2月,担任国药集团一致药业股份有限公司区域总监;2008年2月至2017年10月,担任上海市汇业律师事务所高级合伙人;2017年10月至今,担任德恒上海律师事务所合伙人;2019年11月起任公司独立董事。现任旗天科技集团股份有限公司独立董事、德恒上海律师事务所合伙人、上海阿拉丁生化科技股份有限公司独立董事、山东信通电子股份有限公司独立董事、广东晶科电子股份有限公司独立董事。",旗天科技,独立董事
法学,1,,0,[],,"""5f66303fade9005a1ee3322d""",王娜,"王娜女士:中国国籍,无永久境外居留权,1981年生,北京大学法学硕士。现任广东天龙油墨集团股份有限公司副总经理、全资子公司北京煜唐联创信息技术有限公司、全资二级子公司北京品众互动网络营销技术有限公司及北京吉狮互动网络营销技术有限公司副总经理。2008年至2010年曾任三人行广告有限公司总裁助理;2010年至2013年,曾任深圳走秀网络有限公司CEO助理。",天龙集团,副总经理
"法学,法专业,法学院",5,律师,2,"[""律师事务所""]",,"""5f662ec9ade9005a1ee306f3""",熊伟,"熊伟先生,男,出生于1971年2月,中国国籍,无永久境外居留权,法学博士,教授。1992年6月云南大学哲学专业本科毕业,1997年6月武汉大学经济法专业硕士毕业,2002年6月武汉大学民商法专业博士毕业,2005年1月厦门大学应用经济学博士后流动站出站,2005年2月至2007年2月美国密歇根大学法学院访问学者。1997年7月起在武汉大学法学院任教,历任助教、讲师、副教授、教授、博士生导师,担任武汉大学税法研究中心主任。2003年12月起兼任北京金台律师事务所武汉分所律师,现兼任湖北丹江电力股份有限公司独立董事,积成电子股份有限公司独立董事。",鼎龙股份,独立董事
,0,,0,[],1,"""5f662f97ade9005a1ee31bce""",周前文,"周前文先生:1971年出生,中国国籍,无永久境外居留权,高中学历。1990年,开始参加工作;2000年至2016年,任汕头市金平区文发贸易有限公司法定代表人、执行董事、经理;2007年至今,任公司董事。",万顺新材,董事
法律专业,1,律师,6,"[""律师事务所"",""律师协会""]",,"""5f662f97ade9005a1ee31bda""",陈泽辉,"陈泽辉先生,1985年出生,中国国籍,无永久境外居留权,本科学历,执业律师。2009年,任全通教育集团(广东)股份有限公司客户经理;2010年至今,任广东科源律师事务所律师;2016年至今,任汕头市律师协会律师文化建设及宣传联络工作委员会委员,任汕头市律师协会民事法律专业委员会委员;2017年至今,任公司独立董事。",万顺新材,独立董事
,0,律师,4,"[""律师事务所""]",,"""5f662fa8ade9005a1ee31ebb""",陈贵,"陈贵,男,1978年9月生,中国国籍,无永久境外居留权,博士学历,现任北京安杰(上海)律师事务所律师/合伙人,曾先后在华欧国际证券有限责任公司(后更名为财富里昂证券有限责任公司)、摩根士丹利华鑫证券有限责任公司、北京大成(上海)律师事务所、上海市瑛明律师事务所等单位工作。",东方财富,独立董事
,0,,0,[],1,"""5f662f8dade9005a1ee31abc""",雷康,"雷康先生,1984年12月出生,中国国籍,硕士研究生学历,金融理财师。雷康先生于2010年5月至2017年5月先后担任周口银行业务拓展部副经理、周口银行个人业务部副经理、中原银行郸城支行行长;2017年6月至2018年5月,担任周口市城建投资发展有限公司常务副总经理;2018年5月至今,担任周口市城建投资发展有限公司副董事长、总经理,周口市豫资投资发展有限公司副董事长、总经理,周口市城投园林绿化工程有限公司法定代表人、董事长、总经理。雷康先生现任厦门中创环保科技股份有限公司董事。",中创环保,"董事,非独立董事"
