name,code,sentence
周国华,603690,"周国华先生,男,汉族,1960年生,中共党员,中国国籍,浙江省广播电视大学大专学历,高级会计师,曾任宁波富达股份有限公司,财务总监"
石元刚,603697,2015年退休后现任陆军军医大学教学督导专家
姚春德,603701,1993年4月至1994年3月在德国亚琛工业大学应用热力学研究所任客座科学家
马立群,603712,"1985年至1997年,任天津二轻职工大学教研室主任"
温一丞,603716,"温一丞先生,中国国籍,拥有加拿大永久居留权,1989年出生,毕业于加拿大圣玛丽大学环球商业管理专业,学士学位"
张鲁,603718,"张鲁先生:男,1959年出生于上海,1981年毕业于上海生物制品学校,1985年上海电视大学医学专业毕业,后任职于上海生物制品学校,免疫学讲师,1990年由国家教委公派赴澳大利亚Griffith大学免疫生化研究室,访问学者"
傅磊,603728,"傅磊,女,汉族,1966年出生,中国国籍,拥有美国永久居留权,大学专科学历"
方章乐,603718,"方章乐先生,男,1994年出生,中国国籍,无境外永久居留权,美国德雷克赛尔大学金融学本科学位"
徐坚,603725,"1998年4月至1999年4月,为北海道大学高级访问学者"
胡开堂,603733,"胡开堂先生,1955年出生,中国国籍,无境外永久居留权,加拿大UNC大学博士后学历,制浆造纸工程专业,教授、中国高校教师职称"
刘晋平,603728,"刘晋平,男,汉族,1959年出生,中国国籍,无永久境外居留权,大学专科学历"
王瑞,603722,"王瑞,女,1984年10月出生,中国国籍,无境外永久居留权,2007年9月至2008年8月在荷兰自由大学学习并取得国际商法硕士学位"
王瑞,603722,2009年9月至2010年8月在阿姆斯特丹大学学习并取得欧盟法硕士学位
常俊,603722,"常俊,男,1981年4月生,中国国籍,无境外永久居留权,大学专科学历"
汪澜,603766,"汪澜先生,1970年出生,学士学位,1991年毕业于成都科技大学"
孙伟,603776,"孙伟,男,1990年2月生,研究生学历,英国谢菲尔德大学市场营销专业硕士学位"
陈和英,603768,"陈和英女士:女,汉族,1954年出生,中国国籍,无境外永久居留权,大学专科学历"
过聚荣,603777,自2018年7月起任上海医药集团上海医药大学执行校长
刘金龙,603778,"刘金龙,男,1966年出生,荷兰瓦格宁根大学农村发展社会学博士"
陈雪华,603799,"陈雪华先生,男,1961年出生,中国国籍,无境外永久居留权,高级经济师,卢本巴希大学名誉博士"
王人飞,603798,"王人飞:男,1979年出生,无国外永久居留权,大学专科学历"
蒋建东,603789,荷兰wageningen大学访问学者
顾江生,603816,历任浙江树人大学教师、海龙家私总经理、顾家工艺总经理、庄盛家具总经理、顾家家居董事长兼总裁
杨罡,603822,"杨罡先生,1962年生,中国国籍,无境外永久居留权,大学专科学历"
章骏,603825,"1994年至2016年,先后在新西兰的梅西大学、美国的ArdentSoftware/Informix、PayPal等高校或公司任职"
王卫彬,603861,"1996年大学毕业后进入公司工作,历任工艺员、设计员、总工程师办公室主任、企业管理办公室副经理、后勤部经理、重大项目部主任"
王义,603861,1995年7月大学毕业后进入公司工作
盛龙,603866,"曾任丹东市第十四中学教师,丹东市电子职工大学讲师"
曾彬华,603861,"1996年7月大学毕业后进入公司工作,历任班长、工艺主管、车间副主任、中压元件产品开发项目经理"
刘鲁湘,603858,"刘鲁湘先生1954年出生,中国国籍,无境外永久居留权,中国人民解放军第四军医大学学士"
傅文昌,603879,"傅文昌先生:1976年9月出生,中国国籍,无境外永久居留权,大学专科"
刘建军,603871,大学专科学历
裘频伶,603877,现任宁波太平鸟时尚服饰股份有限公司职工监事、企业大学执行校长
安文,603878,"1982年至1995年,任江西大学经济系副系主任"
武子彬,603871,大学专科学历
项荣,603887,"项荣先生,1969年出生,大学专科学历,中国国籍"
王名扬,603886,"1988年毕业于纽约圣若望大学取得商学硕士,从事金融证券业6年,1993年筹建上海华汇机电有限公司,并任职总经理,公司生产汽车用品如充气机,吸尘器,空压机等产品,曾荣获上海知名企业,知名品牌及区市颁发各种荣誉证书"
王世铭,603886,"曾任众信联合会计师事务所(Deloitte德勤中国台湾)中国大陆服务部副理及审计部副理,安侯建业会计师事务所(KPMG毕马威中国台湾)审计员、审计部经理,大叶大学会计系兼任讲师,厦门同台竹木制品有限公司董事长特别助理"
陈维,603895,大学专科学历
陈维,603895,陈维女士于2011年至2014年就读于上海电视大学工商管理专业
杨超,603890,"杨超:女,1985年6月出生,中国国籍,无境外永久居留权,大学专科学历"
王荣国,603890,"王荣国:男,1982年9月出生,中国国籍,无境外永久居留权,大学专科学历"
郑个珺,603890,"郑个珺:女,1984年11月出生,中国国籍,无境外永久居留权,大学专科学历"
王海斌,603890,"王海斌:男,1981年1月出生,中国国籍,无境外永久居留权,大学专科学历"
陆秋萍,603890,"陆秋萍:女,1968年9月出生,中国国籍,无境外永久居留权,大学专科学历"
杨颂新,603895,"1990年至1993在美国奥本大学计算机专业就读,获硕士学位"
王良龙,603895,大学专科学历
王良龙,603895,王良龙先生于1986年至1989年间就读于安徽省广播电视大学工业电气自动化专业
沈竣宇,603898,"沈竣宇先生,中国国籍,1996年出生,无境外永久居留权,英国斯特林大学银行与金融专业硕士"
蔄毅泽,603900,"蔄毅泽女士,1977年9月出生,中国国籍,拥有澳大利亚长期居留权,大学专科学历"
孟广生,603906,"孟广生,男,中国国籍,1966年出生,大学专科"
张羿,603906,"张羿,男,中国国籍,1978年出生,大学专科"
李曦,603908,现任苏秦会副会长、17PR平台“一起大学”资深讲师
沈志勇,603906,"沈志勇,男,中国国籍,1964年出生,大学专科"
吕振亚,603906,"吕振亚,男,中国国籍,1965年出生,大学专科,经济师,中共南京市栖霞区第九届党代表"
朱香兰,603906,"朱香兰,女,中国国籍,1966年出生,拥有美国永久居留权,大学专科学历"
周林,603906,"周林,男,中国国籍,1979年出生,大学专科"
周旭东,603915,"1989年7月至1998年7月,任常州广播电视大学教师"
姚智怀,603929,学历:2002年9月至2007年5月美国卡内基梅隆大学机械工程与工业设计与工业生产学士
陈淑珍,603929,"陈淑珍女士,1967年4月出生,中国台湾,毕业于国立台北空中商专会计科(现更名为国立台北商业大学)"
韩凤菊,603929,"韩凤菊(独立董事):女,1944年5月生,中国籍,无境外居留权,大学专科学历,高级会计师"
谢飞,603915,"2002年8月至2003年8月,兼任美国康涅狄格大学冶金与材料工程系访问学者"
谢飞,603915,"2006年10月至2008年12月,任美国奥本大学材料研究与教育中心客座研究员"
姚祖骧,603929,"姚祖骧(董事长):男,1954年7月生,中国台湾籍,台北新埔工业专科学校(现更名为圣约翰科技大学)机械工程科毕业,为中国台湾亚翔之创始人,1978年12月至今任中国台湾亚翔董事长"
吴俊龙,603929,"吴俊龙(监事会主席):男,1965年12月生,中国台湾籍,清云大学土木工程系硕士毕业,2007年8月至2007年12月曾任中国台湾亚翔协理,2008年1月至今任亚翔集成协理,2008年9月至今任亚翔系统集成科技(苏州)股份有限公司监事会主席"
李铎,603956,"李铎先生,1973年8月出生,中国国籍,无境外永久居留权,毕业于山东工业大学工业企业管理专业,本科学历"
孙海玲,603956,"孙海玲女士,1975年5月出生,中国国籍,无境外永久居留权,毕业于天津职业大学环境工程系安全技术专业,专科学历,2011年至今担任北京市大兴区政协委员"
盛松颖,603956,"盛松颖女士,1961年4月出生,中国国籍,无境外永久居留权,毕业于黑龙江民盟教育大学教育专业,专科学历"
王志豪,603960,"1977年至1994年,任上海科学技术大学教师"
陈志贤,603958,"陈志贤先生,1978年出生,中国台湾籍,拥有新西兰永久居留权,曾就读于新西兰奥克兰大学"
陈堃,603958,"陈堃先生,1954年出生,中国台湾籍,无永久境外居留权,毕业于中国台湾明志工业专科学校(现为明志大学),专科学历"
谈士力,603960,"1992年4月至1994年4月,任上海科学技术大学讲师"
陈久康,603960,"1961年至1994年,任上海科学技术大学教师、系副主任"
陈久康,603960,"1981年至1983年,任美国威斯康新大学访问学者"
张培城,603967,"张培城先生,出生于1974年11月,中国国籍,无境外永久居留权,大学专科学历,助理会计师,现任中创物流股份有限公司监事会主席、财务部经理"
葛言华,603967,"葛言华先生,出生于1967年12月,中国国籍,无境外永久居留权,大学专科学历,现任中创物流股份有限公司董事、董事会执行委员会委员、总经理"
刘青,603967,"刘青先生,出生于1971年11月,中国国籍,无境外永久居留权,大学专科学历,现任中创物流股份有限公司董事、副总经理"
李松青,603967,"李松青先生,出生于1954年11月,中国国籍,无境外永久居留权,大学专科学历,现任中创物流股份有限公司董事长、董事会执行委员会委员"
李松青,603967,"1984年至1986年,赴青岛市委党校党政干部大学专科班学习"
王先成,603979,"王先成先生,1958年8月出生,中国国籍,无境外永久居留权,大学专科,中共党员,教授级高级工程师,现任金诚信矿业管理股份有限公司董事长"
施洪,603988,"江苏广播电视大学工业企业管理专业,大专,高级经济师职称"
王志华,603986,"1992年至1993年,任美国卡内基梅隆大学访问学者"
王志华,603986,"1993年至1994年,任比利时鲁汶天主大学访问研究员"
李国栋,603999,"李国栋:男,1983年4月出生,汉族,陕西咸阳人,中共党员,大学学士"
权雄伟,603999,"中国国籍,无境外永久居留权,2000年9月至2002年7月在甘肃联合大学经济信息管理专业学习"
胡静,603986,2015年杜兰大学会计专业硕士研究生毕业
王金佑,605188,曾任原江西工业大学附属学校教师
钱俊冬,605168,钱俊冬先生现任全国青联常委、全国大学生创业联盟副理事长、中国青年志愿者协会副秘书长
纪金树,605366,1982年至1984年龙华技术学院大学化学工程系毕业
温延培,688003,"温延培,男,1982年6月出生,中国国籍,无境外永久居留权,毕业于首都联合职业大学机电一体化专业,大专学历"
刘相烈,688005,刘相烈先生毕业于韩国汉阳大学物理学科研究生院
刘宝林,688016,"2002年8月至2004年7月,担任美国亚利桑那大学访问学者"
朱新萍,688012,"朱新萍先生,1965年生,中国台湾籍,中国台湾国立成功大学学士"
TEOTECKLEONG,688018,"TEO TECK LEONG先生,乐鑫信息科技(上海)股份有限公司董事,1955年1月出生,新加坡籍,本科毕业于新加坡南洋大学会计学专业"
王飞跃,688015,1990年起在美国亚利桑那大学先后任助教授、副教授和教授
黄庆,688012,"黄庆,HING WONG,男,1962年出生,美国国籍,美国加利福尼亚大学学士、博士"
王建忠,688021,"王建忠,1970年出生,男,武汉工业大学生产过程自动化专业本科学历,中国国籍,无永久境外居留权"
金鹏,688020,1995年7月至2000年12月在休斯敦大学超导中心攻读物理学博士
于发明,688021,"于发明,1961年出生,男,武汉工业大学无机非金属材料专业硕士研究生学历,中国国籍,无永久境外居留权"
刘西山,688020,"刘西山先生,现任广州方邦电子股份有限公司董事,1971年出生,中国国籍,无境外永久居留权,毕业于聚成商学院和人民大学联办的商界博学班"
倪寿才,688021,"倪寿才,1971年出生,男,武汉工业大学硅酸盐工程专业本科学历,中国国籍,无永久境外居留权"
丹尼尔·库恩,688029,1981年和1989年先后毕业于德国杜塞尔多夫海因里希·海涅大学、德国科隆大学
